,course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,rating,content_duration,published_timestamp,subject,Date,Free/Paid,clean_sorted,vid
1439,724062,Financial Statements Basics,https://www.udemy.com/financial-statements-basics/,20,1374,19,9,Beginner Level,0.07,2,2016-01-14T18:58:56Z,Business Finance,2016-01-14,Paid,Financial Statements Basics,vid3
1440,638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,https://www.udemy.com/adobe-photoshop-cs6-essentials-how-to-use-photoshop/,100,1373,5,63,All Levels,0.95,2.5,2015-11-18T17:47:26Z,Graphic Design,2015-11-18,Paid,Adobe Photoshop Essentials Master Adobe Photoshop CS,vid4
1441,1070976,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",https://www.udemy.com/complete-e-commerce-course-javaspringhibernate-and-mysql/,195,1371,165,83,All Levels,0.12,20,2017-01-16T23:50:02Z,Web Development,2017-01-16,Paid,Complete ECommerce Course JavaSpringHibernate MySQL,vid1
1442,777932,Financial modeling: Build a DCF equity valuation model,https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/,20,1369,17,31,All Levels,0.71,1.5,2016-03-06T21:33:58Z,Business Finance,2016-03-06,Paid,Financial modeling Build DCF equity valuation model,vid2
1443,1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,125,1367,17,58,Intermediate Level,0.79,6,2017-04-24T23:55:11Z,Web Development,2017-04-24,Paid,Introduction Nodejs Beginners,vid3
1444,555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,https://www.udemy.com/learn-uiux-and-mobile-app-design-in-photoshop-from-scratch/,145,1367,61,31,Intermediate Level,0.95,3,2015-08-06T20:22:52Z,Graphic Design,2015-08-06,Paid,Learn UIUX Mobile App Design Photoshop Scratch,vid4
1445,703770,MQL4 Programming for Traders: Build Robust Trading Robots!,https://www.udemy.com/algorithmic-trading-bootcamp-metatrader4/,195,1367,33,74,All Levels,0.76,7,2016-02-22T00:31:08Z,Business Finance,2016-02-22,Paid,MQL Programming Traders Build Robust Trading Robots,vid1
1446,123242,Surviving Introduction to Finance,https://www.udemy.com/surviving-introduction-to-finance/,0,1362,7,13,Intermediate Level,0.82,3,2014-02-06T03:58:39Z,Business Finance,2014-02-06,Free,Surviving Introduction Finance,vid2
1447,959144,Practical Accounts APP Overview,https://www.udemy.com/practical-accounts-app-overview/,20,1361,1,14,Beginner Level,0.76,3,2016-10-04T23:38:32Z,Business Finance,2016-10-04,Paid,Practical Accounts APP Overview,vid3
1448,1047436,How to Draw and Sketch for Beginners,https://www.udemy.com/drawing-and-sketching-for-beginners/,150,1360,175,79,Beginner Level,0.95,9,2017-01-25T22:07:38Z,Graphic Design,2017-01-25,Paid,Draw Sketch Beginners,vid4
1449,1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,125,1359,7,24,All Levels,0.95,2.5,2017-02-01T04:40:24Z,Graphic Design,2017-02-01,Paid,Create Mobile App Design Scratch Photoshop,vid1
1450,1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,35,1356,4,11,All Levels,0.95,1,2017-02-23T23:09:23Z,Graphic Design,2017-02-23,Paid,Draw Majestic Animals Cats,vid2
1451,403604,Web Development with BootStrap - 16 Instant Themes Included!,https://www.udemy.com/bootstrap-course/,40,1355,45,27,All Levels,0.07,3.5,2015-07-14T20:32:14Z,Web Development,2015-07-14,Paid,Web Development BootStrap  Instant Themes Included,vid3
1452,1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,30,1355,14,29,All Levels,0.76,3.5,2017-03-30T00:14:32Z,Web Development,2017-03-30,Paid,Learn ASPNet Web API  Absolute Beginner,vid4
1453,976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,200,1353,53,320,Beginner Level,0.11,23.5,2016-11-01T22:08:04Z,Web Development,2016-11-01,Paid,Spring  Mastercourse Covers Annotation XML Configuration,vid1
1454,1187758,Options Trading Essentials: The ULTIMATE Guides,https://www.udemy.com/options-trading-essentials/,0,1352,6,20,Expert Level,0.6,4,2017-04-24T21:59:20Z,Business Finance,2017-04-24,Free,Options Trading Essentials ULTIMATE Guides,vid2
1455,384928,101 Blues riffs - learn how the harmonica superstars do it,https://www.udemy.com/play-harmonica-riffs-like-the-blues-harp-superstars-part-1/,200,1350,65,55,All Levels,0.55,6.5,2015-01-04T21:14:31Z,Musical Instruments,2015-01-04,Paid, Blues riffs learn harmonica superstars,vid3
1456,286508,Graphic design - The Quick Guide,https://www.udemy.com/graphic-design-the-quick-guide/,30,1350,29,11,Beginner Level,0.95,0.6333333333,2014-08-29T08:03:27Z,Graphic Design,2014-08-29,Paid,Graphic design Quick Guide,vid4
1457,960326,Advanced Features in Adobe Illustrator,https://www.udemy.com/advanced-features-in-adobe-illustrator/,30,1348,6,14,All Levels,0.95,1,2016-10-12T17:13:16Z,Graphic Design,2016-10-12,Paid,Advanced Features Adobe Illustrator,vid1
1458,1199774,JavaScript 2017: Become Top Rated Web Developer,https://www.udemy.com/become-professional-javascript-developer/,115,1346,330,32,Beginner Level,0.18,3,2017-05-03T14:15:06Z,Web Development,2017-05-03,Paid,JavaScript  Become Top Rated Web Developer,vid2
1459,1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,60,1343,11,22,Beginner Level,0.2,3.5,2017-05-05T16:32:38Z,Web Development,2017-05-05,Paid,Google Blogger Course,vid3
1460,1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,20,1343,25,16,All Levels,0.58,1,2017-03-14T20:52:30Z,Graphic Design,2017-03-14,Paid,Whiteboard Animation Beginner Expert  Hour,vid4
1461,484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),https://www.udemy.com/dividend-decision-a-comprehensive-study/,150,1340,4,272,All Levels,0.39,26,2015-07-19T19:43:52Z,Business Finance,2015-07-19,Paid,MBA Accounting Finance ManagersPaper MS IGNOU,vid1
1462,1063722,Learn Python Django - A Hands-On Course,https://www.udemy.com/learn-python-django-a-hands-on-course/,50,1339,21,18,Beginner Level,0.78,2,2017-01-18T21:53:34Z,Web Development,2017-01-18,Paid,Learn Python Django HandsOn Course,vid2
1463,654038,How To Sell Your Art Online With ETSY,https://www.udemy.com/how-to-sell-your-art-online-on-etsy/,100,1338,38,35,All Levels,0.45,3,2015-11-11T01:26:13Z,Graphic Design,2015-11-11,Paid,Sell Art Online ETSY,vid3
1464,42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,60,1338,139,7,All Levels,0.92,1,2013-03-02T13:27:41Z,Business Finance,2013-03-02,Paid,Master Iron Condors Double credit half risk,vid4
1465,1197650,Boost your website speed without any coding!,https://www.udemy.com/boost-your-website-speed-without-any-coding/,50,1337,28,12,Beginner Level,0.89,1,2017-05-14T17:14:48Z,Web Development,2017-05-14,Paid,Boost website speed without coding,vid1
1466,710420,Step by Step Tabla Course- Indian Drums,https://www.udemy.com/indian-classical-tabla/,20,1337,17,21,All Levels,0.4,1,2016-01-18T18:17:05Z,Musical Instruments,2016-01-18,Paid,Step Step Tabla Course Indian Drums,vid2
1467,640496,Teaching Music : Start teaching an instrument successfully.,https://www.udemy.com/teaching-piano-a-quick-guide-for-begginers/,30,1337,5,18,All Levels,0.55,1.5,2015-10-16T20:34:11Z,Musical Instruments,2015-10-16,Paid,Teaching Music Start teaching instrument successfully,vid3
1468,130298,Financial Modeling in Excel for Startups,https://www.udemy.com/financial-modeling-in-excel-for-startups/,50,1334,86,54,Beginner Level,0.51,6,2014-01-05T03:44:26Z,Business Finance,2014-01-05,Paid,Financial Modeling Excel Startups,vid4
1469,349144,Photoshop: Learn Digital Painting Basics in Photoshop,https://www.udemy.com/photoshop-painting-tutorial/,20,1332,31,24,Beginner Level,0.02,2,2014-12-06T05:51:03Z,Graphic Design,2014-12-06,Paid,Photoshop Learn Digital Painting Basics Photoshop,vid1
1470,902474,CAGED Pentatonic System for Guitar - Level 1,https://www.udemy.com/caged-system-guitar-level-1/,45,1329,52,35,Beginner Level,0.96,1.5,2016-07-28T03:33:36Z,Musical Instruments,2016-07-28,Paid,CAGED Pentatonic System Guitar Level ,vid2
1471,933394,The Complete Guide to Forex Trading,https://www.udemy.com/the-complete-guide-to-forex-trading/,20,1329,12,33,All Levels,0.02,5,2017-02-05T16:14:41Z,Business Finance,2017-02-05,Paid,Complete Guide Forex Trading,vid3
1472,455054,Ninja Chord Changes - Master your guitar chord changes,https://www.udemy.com/ninja-chord-changes/,30,1327,11,13,Intermediate Level,0.96,1.5,2015-03-29T21:57:12Z,Musical Instruments,2015-03-29,Paid,Ninja Chord Changes Master guitar chord changes,vid4
1473,978576,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,50,1323,136,225,Beginner Level,0.37,78.5,2016-10-11T21:40:06Z,Graphic Design,2016-10-11,Paid,Complete Figure Drawing Course HD,vid1
1474,661774,JSON in Action: Build JSON-Based Applications,https://www.udemy.com/json-in-action/,50,1322,171,37,Beginner Level,0.9,3.5,2016-03-11T20:49:14Z,Web Development,2016-03-11,Paid,JSON Action Build JSONBased Applications,vid2
1475,554136,Building Responsive Websites with Bootstrap 3 Framework,https://www.udemy.com/building-responsive-websites-with-bootstrap-3-framework/,75,1322,14,27,Beginner Level,0.08,3,2015-07-22T22:54:03Z,Web Development,2015-07-22,Paid,Building Responsive Websites Bootstrap  Framework,vid3
1476,830568,5 Exotic Guitar Scales and How to Use Them Effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,50,1319,101,21,All Levels,0.15,1,2016-08-09T17:21:24Z,Musical Instruments,2016-08-09,Paid, Exotic Guitar Scales Use Effectively,vid4
1477,440006,X theme for WordPress: Responsive web design without code!,https://www.udemy.com/x-theme-for-wordpress-responsive-websites-without-code/,20,1318,81,55,Beginner Level,0.07,7,2015-03-22T22:46:36Z,Web Development,2015-03-22,Paid,X theme WordPress Responsive web design without code,vid1
1478,473622,Comprehensive TypeScript,https://www.udemy.com/typescript101/,125,1318,78,51,All Levels,0.24,4.5,2015-04-13T19:00:50Z,Web Development,2015-04-13,Paid,Comprehensive TypeScript,vid2
1479,867682,How to start a successful career in finance?,https://www.udemy.com/the-complete-guide-how-to-get-your-dream-job-in-finance/,0,1318,7,27,Beginner Level,0.47,2,2016-08-24T18:29:34Z,Business Finance,2016-08-24,Free,start successful career finance,vid3
1480,616818,JavaScript and jQuery Basics: Start The Journey,https://www.udemy.com/learn-javacript/,25,1316,22,45,Expert Level,0.18,5,2015-09-21T00:53:26Z,Web Development,2015-09-21,Paid,JavaScript jQuery Basics Start Journey,vid4
1481,671578,Forex SOS Course: Trading Tweaks And Working Forex Strategy,https://www.udemy.com/forex-sos-course/,50,1315,48,59,All Levels,0.74,2.5,2015-11-18T22:40:10Z,Business Finance,2015-11-18,Paid,Forex SOS Course Trading Tweaks Working Forex Strategy,vid1
1482,686764,Learn Plugin Development in WordPress By Building Projects,https://www.udemy.com/learn-plugin-development-in-wordpress-by-building-projects/,60,1313,121,62,Beginner Level,0.63,11,2016-01-11T18:19:15Z,Web Development,2016-01-11,Paid,Learn Plugin Development WordPress Building Projects,vid2
1483,576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,20,1312,19,11,All Levels,0.47,1,2015-08-07T16:53:35Z,Web Development,2015-08-07,Paid,Introduction PHP Slim Microframework,vid3
1484,723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,45,1311,36,5,All Levels,0.85,1,2016-01-15T18:10:47Z,Business Finance,2016-01-15,Paid,Complete Position Trading Course Position Trading Stock,vid4
1485,508796,Accounting for School Students,https://www.udemy.com/cash-books-in-accountancy/,30,1311,2,12,Beginner Level,0.46,1.5,2015-05-22T23:32:56Z,Business Finance,2015-05-22,Paid,Accounting School Students,vid1
1486,1027480,Create Animated Gif Advertising Banners in Photoshop CC,https://www.udemy.com/learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc/,85,1310,9,20,Beginner Level,0.97,1,2017-01-10T21:46:22Z,Graphic Design,2017-01-10,Paid,Create Animated Gif Advertising Banners Photoshop CC,vid2
1487,516064,Learn Express,https://www.udemy.com/learn-express/,25,1309,60,14,All Levels,0.78,1.5,2015-06-01T21:34:14Z,Web Development,2015-06-01,Paid,Learn Express,vid3
1488,311638,Joomla 3 : Develop a Professional Website in 3 Simple Steps!,https://www.udemy.com/develop-a-professional-hotel-website-using-joomla-3x/,35,1309,74,43,Beginner Level,0.16,5,2015-03-13T18:53:07Z,Web Development,2015-03-13,Paid,Joomla  Develop Professional Website  Simple Steps,vid4
1489,652768,Trading: Basics of Trading for Beginners,https://www.udemy.com/money-basics-of-trading-for-beginners/,140,1309,4,20,All Levels,0.59,1.5,2015-11-11T01:30:17Z,Business Finance,2015-11-11,Paid,Trading Basics Trading Beginners,vid1
1490,477250,"Learn Gulp, The Streaming Build System",https://www.udemy.com/gulp-101/,25,1305,38,16,Beginner Level,0.21,1.5,2015-04-19T20:34:42Z,Web Development,2015-04-19,Paid,Learn Gulp Streaming Build System,vid2
1491,946310,PHP webservices,https://www.udemy.com/php-webservices/,30,1305,25,8,All Levels,0.76,0.5666666667,2016-08-31T16:41:53Z,Web Development,2016-08-31,Paid,PHP webservices,vid3
1492,535650,Accelerate Your Guitar Learning With Metal Techniques,https://www.udemy.com/learn-metal-guitar-techniques/,20,1305,25,68,Beginner Level,0.32,6.5,2015-08-18T20:00:20Z,Musical Instruments,2015-08-18,Paid,Accelerate Guitar Learning Metal Techniques,vid4
1493,478598,Forex Prep Academy for Beginners-Real trades!,https://www.udemy.com/forex-prep-academy-for-beginners/,75,1303,21,44,All Levels,0.82,3,2015-06-19T15:22:42Z,Business Finance,2015-06-19,Paid,Forex Prep Academy BeginnersReal trades,vid1
1494,726290,Star Rating Project AJAX with JSON response from PHP MySQL,https://www.udemy.com/star-rating-project-ajax-with-json-response-from-php-mysql/,120,1302,18,22,Beginner Level,0.76,1.5,2016-01-13T17:02:38Z,Web Development,2016-01-13,Paid,Star Rating Project AJAX JSON response PHP MySQL,vid2
1495,1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,https://www.udemy.com/rxjs-reactive-angular-course/,150,1301,179,80,All Levels,0.76,7.5,2017-04-11T18:48:57Z,Web Development,2017-04-11,Paid,RxJs Reactive Programming Angular Masterclass Angular ,vid3
1496,599504,Advanced Scalable Python Web Development Using Flask,https://www.udemy.com/advanced-python-flask/,120,1299,56,71,All Levels,0.76,14,2016-08-11T22:09:24Z,Web Development,2016-08-11,Paid,Advanced Scalable Python Web Development Using Flask,vid4
1497,403106,Learn BuddyPress: Build A Social Network with WordPress,https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/,20,1299,15,23,All Levels,0.76,1,2015-01-29T05:32:25Z,Web Development,2015-01-29,Paid,Learn BuddyPress Build Social Network WordPress,vid1
1498,101498,Blues Guitar Lessons - From Texas To Carolina,https://www.udemy.com/jim-bruce-blues-guitar-lessons-texas-carolina/,20,1297,12,9,Beginner Level,0.99,2.5,2013-10-13T09:01:34Z,Musical Instruments,2013-10-13,Paid,Blues Guitar Lessons Texas Carolina,vid2
1499,846156,JavaScript Complete Guide to learning JavaScript,https://www.udemy.com/javascript-complete-guide-to-learning-javascript/,200,1296,22,72,Intermediate Level,0.76,5.5,2016-05-17T17:19:48Z,Web Development,2016-05-17,Paid,JavaScript Complete Guide learning JavaScript,vid3
1500,365426,Build A Professional Wordpress Website In An Hour,https://www.udemy.com/build-a-professional-wordpress-website-in-an-hour/,20,1294,11,15,All Levels,0.76,1,2014-12-31T04:42:49Z,Web Development,2014-12-31,Paid,Build Professional Wordpress Website Hour,vid4
1501,83736,Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,https://www.udemy.com/an-entrepreneurs-guide-to-small-biz-bookkeeping/,20,1294,7,58,Beginner Level,0.6,5.5,2013-08-28T03:28:52Z,Business Finance,2013-08-28,Paid,Small Biz Doers Guide Small Biz Accounting Bookkeeping,vid1
1502,783746,Byte-Sized-Chunks: Closures in Javascript,https://www.udemy.com/closures-in-javascript/,20,1292,2,12,Intermediate Level,0.76,2,2016-03-10T19:41:59Z,Web Development,2016-03-10,Paid,ByteSizedChunks Closures Javascript,vid2
1503,332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,200,1284,46,30,All Levels,0.76,1.5,2014-11-18T06:03:56Z,Web Development,2014-11-18,Paid,AngularJS Beginners SinglePage Applications Made Easy,vid3
1504,552258,Professional WordPress Theme Development from Scratch,https://www.udemy.com/photoshop-psd-to-wordpress-theme-development-from-scratch/,200,1284,173,301,All Levels,0.76,25.5,2015-10-13T00:41:30Z,Web Development,2015-10-13,Paid,Professional WordPress Theme Development Scratch,vid4
1505,648628,Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells,https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/,80,1284,6,99,Beginner Level,0.96,2,2015-10-26T21:28:49Z,Musical Instruments,2015-10-26,Paid,Learn Fun Dreamy Piano Techniques  Play Silver Bells,vid1
1506,112314,Acoustic Blues Guitar Lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,125,1284,136,40,All Levels,0.78,12.5,2013-11-28T08:54:00Z,Musical Instruments,2013-11-28,Paid,Acoustic Blues Guitar Lessons,vid2
1507,720994,Gestão Financeira Para Pequenas e Médias Empresas,https://www.udemy.com/gestao-financeira/,115,1284,230,45,Beginner Level,0.89,4.5,2016-01-29T01:16:05Z,Business Finance,2016-01-29,Paid,Gesto Financeira Para Pequenas e Mdias Empresas,vid3
1508,835712,Crash Course - Learn to Create a PHP MVC Framework,https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,50,1282,117,12,Beginner Level,0.76,1,2016-05-01T18:04:29Z,Web Development,2016-05-01,Paid,Crash Course Learn Create PHP MVC Framework,vid4
1509,1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,195,1282,17,19,All Levels,0.97,2.5,2016-12-28T19:24:07Z,Graphic Design,2016-12-28,Paid,Mobile App Design Photoshop Scratch UI UX DESIGN,vid1
